type,msg,x,degree,numTerms,blMod,t0,buildTask,publishTaskIPFS,publishTaskETH,workerPullTask,workerProcessTask,workerSubmitResultIPFS,workerSubmitResultETH,userTriggerVerify,userVerify,oracleVerify,invokeVerification,gasUsed
MULTIVAR,test,2,1024,716,4096,347784318745853,6871444154,0,0,0,421462558,540083,0,0,0,3701,285516520,116486
MULTIVAR,test,2,1024,716,4096,347791906190391,1613140051,0,0,0,453186598,555516,0,0,0,28964,1324119937,358251
MULTIVAR,test,2,1024,716,4096,347795302519111,904238411,0,0,0,441947427,644410,0,0,0,14629,859231306,259160
MULTIVAR,test,2,1024,716,4096,347797513644258,4358276899,0,0,0,318003171,532104,0,0,0,4079,302117832,122878
MULTIVAR,test,2,1024,716,4096,347802497277501,7994360881,0,0,0,423405532,569934,0,0,0,3992,334781916,135249
MULTIVAR,test,2,1024,716,4096,347811262137138,1670902,0,0,0,379754838,650226,0,0,0,12041,720623338,259250
MULTIVAR,test,2,1024,716,4096,347812371053325,6072056886,0,0,0,331713556,515998,0,0,0,5013,483753642,162679
MULTIVAR,test,2,1024,716,4096,347819266326386,119158745,0,0,0,321697652,397335,0,0,0,11014,1776636670,387722
MULTIVAR,test,2,1024,716,4096,347821488901970,1772807,0,0,0,360510811,618396,0,0,0,18484,763763784,293932
MULTIVAR,test,2,1024,716,4096,347822619835418,871974450,0,0,0,384854106,438359,0,0,0,52047,1927134023,453683
MULTIVAR,test,2,1024,716,4096,347825811683687,6729523,0,0,0,409550039,574069,0,0,0,20556,1204398774,334941
MULTIVAR,test,2,1024,716,4096,347827437493745,2394985355,0,0,0,383674527,555241,0,0,0,7778,516435202,209399
MULTIVAR,test,2,1024,716,4096,347830737766245,2794919625,0,0,0,370543410,444469,0,0,0,8553,877136902,283454
MULTIVAR,test,2,1024,716,4096,347834790141037,6592847,0,0,0,441153223,728887,0,0,0,4442,435399644,188600
MULTIVAR,test,2,1024,716,4096,347835678440896,426655181,0,0,0,424193000,562019,0,0,0,11594,1030469932,307782
MULTIVAR,test,2,1024,716,4096,347837565038082,433591724,0,0,0,398892636,590919,0,0,0,5406,475846259,188580
MULTIVAR,test,2,1024,716,4096,347838878615575,290008994,0,0,0,388099997,565398,0,0,0,5447,426220120,187166
MULTIVAR,test,2,1024,716,4096,347839998935197,3609218756,0,0,0,407353741,575686,0,0,0,9997,828359019,259218
MULTIVAR,test,2,1024,716,4096,347844859305160,866514326,0,0,0,367401192,572204,0,0,0,7928,786921462,227333
MULTIVAR,test,2,1024,716,4096,347846889681353,414906927,0,0,0,397590579,563501,0,0,0,9936,1459873045,336334
MULTIVAR,test,2,1024,716,4096,347849167063960,637913749,0,0,0,395875345,657300,0,0,0,9574,985614779,307209
MULTIVAR,test,2,1024,716,4096,347851202247596,1702745,0,0,0,440910200,533134,0,0,0,6801,409822147,170526
MULTIVAR,test,2,1024,716,4096,347852059583091,3552015697,0,0,0,391525475,391906,0,0,0,8471,875577975,260628
MULTIVAR,test,2,1024,716,4096,347856894291576,895724004,0,0,0,359783756,471983,0,0,0,12399,826493382,282944
MULTIVAR,test,2,1024,716,4096,347858993695932,5210510104,0,0,0,437139176,745570,0,0,0,11363,696882759,259252
MULTIVAR,test,2,1024,716,4096,347865354278424,4174844249,0,0,0,421535850,556860,0,0,0,9803,820183931,257786
MULTIVAR,test,2,1024,716,4096,347870776106368,1618822,0,0,0,439257889,570005,0,0,0,4025,518727268,188584
MULTIVAR,test,2,1024,716,4096,347871741124459,1636015,0,0,0,438624730,583474,0,0,0,12177,1015333420,307882
MULTIVAR,test,2,1024,716,4096,347873209303661,7429010,0,0,0,379123500,736046,0,0,0,7785,484306732,209321
MULTIVAR,test,2,1024,716,4096,347874097872333,1540836,0,0,0,409250694,576887,0,0,0,10458,1223445810,331231
MULTIVAR,test,2,1024,716,4096,347875747851236,7616789,0,0,0,410656270,535603,0,0,0,17948,1158720434,335225
MULTIVAR,test,2,1024,716,4096,347877330121025,2531866644,0,0,0,403955125,583232,0,0,0,15749,1199179288,339578
MULTIVAR,test,2,1024,716,4096,347881479958976,4875332,0,0,0,488096863,4136412,0,0,0,12163,1068332949,292189
MULTIVAR,test,2,1024,716,4096,347883050152326,6386958055,0,0,0,405077051,525084,0,0,0,11770,749418256,280095
MULTIVAR,test,2,1024,716,4096,347890606253968,5693762,0,0,0,472869507,635326,0,0,0,13192,1097917738,310165
MULTIVAR,test,2,1024,716,4096,347892204330831,1728967,0,0,0,410686204,692569,0,0,0,5642,443611107,187126
MULTIVAR,test,2,1024,716,4096,347893075224173,9544737002,0,0,0,436266184,734276,0,0,0,3702,316807638,131785
MULTIVAR,test,2,1024,716,4096,347903387836001,769652739,0,0,0,354510556,443121,0,0,0,10267,1037545627,307503
MULTIVAR,test,2,1024,716,4096,347905566014925,4460326657,0,0,0,426732525,648805,0,0,0,75845,2396938116,564457
MULTIVAR,test,2,1024,716,4096,347912864449379,13624084941,0,0,0,407444883,605484,0,0,0,11440,1560774636,325443
MULTIVAR,test,2,1024,716,4096,347928462508813,6705099779,0,0,0,433603395,753036,0,0,0,8063,530019011,176493
MULTIVAR,test,2,1024,716,4096,347936145628732,665807856,0,0,0,436304526,568023,0,0,0,6466,456303039,188600
MULTIVAR,test,2,1024,819,4096,347937709984124,6701278244,0,0,0,412580669,541149,0,0,0,10613,1558566264,329919
MULTIVAR,test,2,1024,819,4096,347946392807603,1627705879,0,0,0,417055511,742112,0,0,0,14094,882832332,280115
MULTIVAR,test,2,1024,819,4096,347949338147123,1256055636,0,0,0,462550061,810690,0,0,0,6103,534942795,199873
MULTIVAR,test,2,1024,819,4096,347951605687733,1810413352,0,0,0,435811172,441652,0,0,0,16517,1113026944,332082
MULTIVAR,test,2,1024,819,4096,347954970288629,6740213650,0,0,0,507252886,770852,0,0,0,5623,454595024,188698
MULTIVAR,test,2,1024,819,4096,347962678161571,1478698317,0,0,0,475266224,635623,0,0,0,18484,1023960001,303470
MULTIVAR,test,2,1024,819,4096,347965674346222,6449859,0,0,0,495506800,622382,0,0,0,10026,686401898,259252
MULTIVAR,test,2,1024,819,4096,347966872179844,859911753,0,0,0,457686923,573101,0,0,0,6198,453319050,200152
MULTIVAR,test,2,1024,819,4096,347968648783269,2451913489,0,0,0,367518425,609028,0,0,0,12358,748308502,249520
MULTIVAR,test,2,1024,819,4096,347972221964962,2543747,0,0,0,449861308,604712,0,0,0,8328,562522072,230125
MULTIVAR,test,2,1024,819,4096,347973250331952,650698400,0,0,0,433292430,672180,0,0,0,4167,368320409,164154
MULTIVAR,test,2,1024,819,4096,347974714240845,1295881339,0,0,0,368553726,688179,0,0,0,6147,487609774,188598
MULTIVAR,test,2,1024,819,4096,347976875806333,8960657,0,0,0,395995719,607940,0,0,0,5431,510120256,203380
MULTIVAR,test,2,1024,819,4096,347977800368821,2568006093,0,0,0,435368075,643835,0,0,0,8855,694147284,260563
MULTIVAR,test,2,1024,819,4096,347981517182333,363938384,0,0,0,455015651,633064,0,0,0,25145,2242643582,462221
MULTIVAR,test,2,1024,819,4096,347984596213442,11718456117,0,0,0,477787239,725674,0,0,0,3781,273639918,106297
MULTIVAR,test,2,1024,819,4096,347997072267827,6171703,0,0,0,486391657,706613,0,0,0,3051,400685975,109119
MULTIVAR,test,2,1024,819,4096,347997971044666,239511271,0,0,0,414583977,595497,0,0,0,10120,1282630288,334658
MULTIVAR,test,2,1024,819,4096,347999927842049,2596199,0,0,0,446956604,548379,0,0,0,9493,692762707,260543
MULTIVAR,test,2,1024,819,4096,348001082084923,3267180,0,0,0,470203959,555761,0,0,0,8288,701149082,228690
MULTIVAR,test,2,1024,819,4096,348002266454348,2898301,0,0,0,480115371,680191,0,0,0,9585,630838133,257760
MULTIVAR,test,2,1024,819,4096,348003385535467,2819785,0,0,0,484043722,678613,0,0,0,7690,513230567,212128
MULTIVAR,test,2,1024,819,4096,348004390867051,5500403229,0,0,0,451332033,568173,0,0,0,13586,1665495711,388974
MULTIVAR,test,2,1024,819,4096,348012034761831,2691227,0,0,0,500187411,632015,0,0,0,10176,666028772,259162
MULTIVAR,test,2,1024,819,4096,348013210687817,6081637,0,0,0,405382557,487281,0,0,0,9924,880579952,280155
MULTIVAR,test,2,1024,819,4096,348014517377746,7393056,0,0,0,463845322,653467,0,0,0,7784,1040273281,265237
MULTIVAR,test,2,1024,819,4096,348016042468422,9539774,0,0,0,476095286,596318,0,0,0,7983,544512150,236891
MULTIVAR,test,2,1024,819,4096,348017086625577,6144858,0,0,0,495801628,688873,0,0,0,10190,582872179,230179
MULTIVAR,test,2,1024,819,4096,348018183123256,7611569,0,0,0,486969528,711892,0,0,0,4378,452831327,188598
MULTIVAR,test,2,1024,819,4096,348019147077808,5907859505,0,0,0,450061323,507081,0,0,0,5753,397088576,191434
MULTIVAR,test,2,1024,819,4096,348025912959633,3613371001,0,0,0,449899569,599294,0,0,0,4860,441156177,188626
MULTIVAR,test,2,1024,819,4096,348030431820857,2507113202,0,0,0,461001845,670861,0,0,0,5870,450839042,207886
MULTIVAR,test,2,1024,819,4096,348033866366604,3075111855,0,0,0,474501879,674135,0,0,0,11442,1162080392,336662
MULTIVAR,test,2,1024,819,4096,348038601450434,3145742649,0,0,0,439709071,612755,0,0,0,9459,1461536181,320897
MULTIVAR,test,2,1024,819,4096,348043664436931,2070037623,0,0,0,471579468,639022,0,0,0,10283,643759567,259180
MULTIVAR,test,2,1024,819,4096,348046863610065,1113863309,0,0,0,466052194,684467,0,0,0,4033,502760242,197353
MULTIVAR,test,2,1024,819,4096,348048964880835,2171885448,0,0,0,437926892,551930,0,0,0,9227,946247511,303640
MULTIVAR,test,2,1024,819,4096,348052526999718,2243374321,0,0,0,362091644,463659,0,0,0,11072,2111540438,443601
MULTIVAR,test,2,1024,819,4096,348057254740677,1017745852,0,0,0,492390415,701451,0,0,0,4834,431310211,188644
MULTIVAR,test,2,1024,819,4096,348059201252750,1590586,0,0,0,352977731,658198,0,0,0,4955,445719574,188558
MULTIVAR,test,2,1024,819,4096,348060006431095,2234448643,0,0,0,485233768,731994,0,0,0,6636,470366851,200475
MULTIVAR,test,2,1024,819,4096,348063211720672,1911950478,0,0,0,436548859,551513,0,0,0,6310,635403107,209363
MULTIVAR,test,2,1024,819,4096,348066218864462,3680842770,0,0,0,443266700,731410,0,0,0,8567,529079321,232909
MULTIVAR,test,2,1024,819,4096,348070886101129,2237299353,0,0,0,443185026,651489,0,0,0,8674,973228434,251366
MULTIVAR,test,2,1024,819,4096,348074555735842,2294740,0,0,0,442034896,518101,0,0,0,4504,388342477,201930
MULTIVAR,test,2,1024,819,4096,348075398881634,9875827,0,0,0,531250645,604362,0,0,0,8289,544204083,230105
MULTIVAR,test,2,1024,819,4096,348076491308262,9445286,0,0,0,472515158,712522,0,0,0,5531,316200765,187188
MULTIVAR,test,2,1024,819,4096,348077307676129,1956361603,0,0,0,446265568,770143,0,0,0,9119,757851448,230125
MULTIVAR,test,2,1024,819,4096,348080483681104,1879973633,0,0,0,477816524,838740,0,0,0,8912,544645807,232953
MULTIVAR,test,2,1024,819,4096,348083390385554,2258168392,0,0,0,432431106,640385,0,0,0,4568,433095583,188596
MULTIVAR,test,2,1024,921,4096,348086529943288,1222147988,0,0,0,423707930,747867,0,0,0,2934,288575866,114397
MULTIVAR,test,2,1024,921,4096,348088469893807,1859102032,0,0,0,486098981,618180,0,0,0,15412,977840614,304653
MULTIVAR,test,2,1024,921,4096,348091809794804,316103882,0,0,0,545987854,785300,0,0,0,13045,811375820,281439
MULTIVAR,test,2,1024,921,4096,348093500422507,2847063600,0,0,0,487795714,741279,0,0,0,4963,502554817,191400
MULTIVAR,test,2,1024,921,4096,348097343185337,300277492,0,0,0,506711142,811144,0,0,0,11795,694845919,278664
MULTIVAR,test,2,1024,921,4096,348098850098734,3616026,0,0,0,522771380,666884,0,0,0,2752,399272025,146858
MULTIVAR,test,2,1024,921,4096,348099833892293,903496964,0,0,0,483652650,729709,0,0,0,34397,1083589024,346977
MULTIVAR,test,2,1024,921,4096,348102309733100,3600575,0,0,0,553114960,891228,0,0,0,6931,340715335,191334
MULTIVAR,test,2,1024,921,4096,348103220166364,38599580,0,0,0,513431177,785032,0,0,0,11706,562238632,228678
MULTIVAR,test,2,1024,921,4096,348104348612622,470224926,0,0,0,557712409,837924,0,0,0,5367,443886478,188646
MULTIVAR,test,2,1024,921,4096,348105826160069,1432317943,0,0,0,535154674,803547,0,0,0,4210,376230981,191390
MULTIVAR,test,2,1024,921,4096,348108237471004,2557938332,0,0,0,510433848,859922,0,0,0,9957717,754786085,280067
MULTIVAR,test,2,1024,921,4096,348112082866160,3347534825,0,0,0,466049119,664845,0,0,0,12199,870576858,281409
MULTIVAR,test,2,1024,921,4096,348116782654306,823720524,0,0,0,459378514,582372,0,0,0,3989,371357679,188564
MULTIVAR,test,2,1024,921,4096,348118442210962,3644634,0,0,0,484079789,778657,0,0,0,8903,494551358,238339
MULTIVAR,test,2,1024,921,4096,348119429600826,3561594,0,0,0,474742763,587611,0,0,0,10407,875952984,288446
MULTIVAR,test,2,1024,921,4096,348120804832188,2484141,0,0,0,575013292,759683,0,0,0,7161,897950407,223716
MULTIVAR,test,2,1024,921,4096,348122296145821,1588734776,0,0,0,454361878,556109,0,0,0,6989,491581711,207874
MULTIVAR,test,2,1024,921,4096,348124846389731,3898548924,0,0,0,487728547,774768,0,0,0,25790,1265538321,356845
MULTIVAR,test,2,1024,921,4096,348130515929637,8868485,0,0,0,565275645,811227,0,0,0,3864,355529520,137134
MULTIVAR,test,2,1024,921,4096,348131451172719,1989728620,0,0,0,520501461,634885,0,0,0,9446,778795684,236911
MULTIVAR,test,2,1024,921,4096,348134759771916,5852631663,0,0,0,537686185,629495,0,0,0,3616,290177100,118864
MULTIVAR,test,2,1024,921,4096,348141455880620,4059862938,0,0,0,501345796,762057,0,0,0,6745,455122761,191085
MULTIVAR,test,2,1024,921,4096,348146478030149,741776666,0,0,0,454548991,794082,0,0,0,8521,544123892,231498
MULTIVAR,test,2,1024,921,4096,348148238092787,3620016,0,0,0,531584939,667322,0,0,0,8909,720668011,236947
MULTIVAR,test,2,1024,921,4096,348149511589056,1107222295,0,0,0,483812789,548903,0,0,0,12350,733416583,280093
MULTIVAR,test,2,1024,921,4096,348151846307770,1430409982,0,0,0,451426440,754769,0,0,0,128963,2699943741,681316
MULTIVAR,test,2,1024,921,4096,348156443727682,3232897282,0,0,0,459061113,775760,0,0,0,13612,790196319,280019
MULTIVAR,test,2,1024,921,4096,348160944168109,3488859,0,0,0,486041853,739816,0,0,0,10672,714485907,259168
MULTIVAR,test,2,1024,921,4096,348162168101963,3970287,0,0,0,571883769,755558,0,0,0,12281,846029196,259206
MULTIVAR,test,2,1024,921,4096,348163605291554,4211277381,0,0,0,483756496,712342,0,0,0,8491,737348734,259159
MULTIVAR,test,2,1024,921,4096,348169045704434,77446398,0,0,0,427505294,728261,0,0,0,9683,737729115,230121
MULTIVAR,test,2,1024,921,4096,348170307891695,5525968859,0,0,0,485208504,671010,0,0,0,5653,497031130,188618
MULTIVAR,test,2,1024,921,4096,348176833438897,2117986274,0,0,0,477317224,592426,0,0,0,8527,1231137391,315533
MULTIVAR,test,2,1024,921,4096,348180666241579,1702465845,0,0,0,453150560,799396,0,0,0,6747,495572824,209375
MULTIVAR,test,2,1024,921,4096,348183330176321,3518659,0,0,0,463015887,718520,0,0,0,4481,615645673,188598
MULTIVAR,test,2,1024,921,4096,348184419908744,8629848146,0,0,0,491070727,827881,0,0,0,9374,779280418,297917
MULTIVAR,test,2,1024,921,4096,348194332741576,435737237,0,0,0,507068436,709353,0,0,0,7206,678125805,209375
MULTIVAR,test,2,1024,921,4096,348195967495152,1670767829,0,0,0,454513125,481831,0,0,0,4127,321413782,135960
MULTIVAR,test,2,1024,921,4096,348198431686236,3628130,0,0,0,448560310,537942,0,0,0,6654,813074212,281220
MULTIVAR,test,2,1024,921,4096,348199701988303,748528666,0,0,0,441147822,752082,0,0,0,11085,748422335,260545
MULTIVAR,test,2,1024,921,4096,348201658247802,3531338,0,0,0,513197634,926122,0,0,0,32642,1733343918,409231
MULTIVAR,test,2,1024,921,4096,348203917866553,7767296,0,0,0,463843124,664759,0,0,0,7711,484857008,207872
MULTIVAR,test,2,1024,921,4096,348204886093690,4886482287,0,0,0,504410826,652299,0,0,0,3471,327470162,131599
MULTIVAR,test,2,1024,921,4096,348210610369725,2792284242,0,0,0,517363117,619110,0,0,0,30106,887906152,259212
MULTIVAR,test,2,1024,921,4096,348214821913434,3430213,0,0,0,389514250,767684,0,0,0,5620,366916020,164902
MULTIVAR,test,2,1024,921,4096,348215595771249,1498062586,0,0,0,439771026,676665,0,0,0,15647,1691859408,386312
MULTIVAR,test,2,1024,921,4096,348219235725880,4483850310,0,0,0,465044797,905363,0,0,0,61124,2009507518,492559
MULTIVAR,test,2,1024,921,4096,348226199217521,801012453,0,0,0,521921779,813669,0,0,0,25846,1237676388,358060
MULTIVAR,test,2,1024,921,4096,348228774083225,7609419686,0,0,0,486364972,726305,0,0,0,6271,471825794,207914
MULTIVAR,test,2,2048,204,4096,348237356398003,86908167,0,0,0,181170068,377990,0,0,0,4738,390339197,188616
MULTIVAR,test,2,2048,204,4096,348238019705388,2262905047,0,0,0,139211532,165884,0,0,0,11158,1186512325,329165
MULTIVAR,test,2,2048,204,4096,348241621555583,9173009344,0,0,0,246859456,385467,0,0,0,9260,788455391,238351
MULTIVAR,test,2,2048,204,4096,348251856957682,770219128,0,0,0,141100960,305563,0,0,0,8575,672906709,275034
MULTIVAR,test,2,2048,204,4096,348253454729123,7533788529,0,0,0,242260528,278648,0,0,0,12867,964297610,282936
MULTIVAR,test,2,2048,204,4096,348262206467847,3174889608,0,0,0,246674984,494258,0,0,0,4981,420330408,191400
MULTIVAR,test,2,2048,204,4096,348266053425204,2430645925,0,0,0,111742100,219307,0,0,0,6453,881430827,241685
MULTIVAR,test,2,2048,204,4096,348269492032053,5923215642,0,0,0,118321896,236248,0,0,0,58887,1730953599,482723
MULTIVAR,test,2,2048,204,4096,348277279459069,13712729026,0,0,0,258485576,335340,0,0,0,4996,450813473,188644
MULTIVAR,test,2,2048,204,4096,348291715665965,4022912381,0,0,0,160066827,212144,0,0,0,3941,409991740,188622
MULTIVAR,test,2,2048,204,4096,348296322163937,750457314,0,0,0,156384960,307884,0,0,0,4472,464001294,188620
MULTIVAR,test,2,2048,204,4096,348297698059346,733538736,0,0,0,217123969,264653,0,0,0,9959,593015844,230181
MULTIVAR,test,2,2048,204,4096,348299254288448,5185360358,0,0,0,262073559,293133,0,0,0,7215,913280586,241185
MULTIVAR,test,2,2048,204,4096,348305632010247,1255544802,0,0,0,125729252,176626,0,0,0,12472,1559318920,375602
MULTIVAR,test,2,2048,204,4096,348308587487507,5949333184,0,0,0,253148396,274716,0,0,0,3484,564102896,191392
MULTIVAR,test,2,2048,204,4096,348315368111783,364875853,0,0,0,166184866,230578,0,0,0,3949,508003627,158172
MULTIVAR,test,2,2048,204,4096,348316422755269,1797910703,0,0,0,141688069,334272,0,0,0,4768,486729488,191416
MULTIVAR,test,2,2048,204,4096,348318854269946,60937,0,0,0,146685806,165762,0,0,0,47030,2379745872,493407
MULTIVAR,test,2,2048,204,4096,348321395826788,6281892810,0,0,0,133871409,153526,0,0,0,127187,3079583965,716934
MULTIVAR,test,2,2048,204,4096,348330896551224,76379,0,0,0,124929901,224773,0,0,0,5075,699072668,219018
MULTIVAR,test,2,2048,204,4096,348331729488598,84070,0,0,0,184145917,200646,0,0,0,51839,1855442872,427530
MULTIVAR,test,2,2048,204,4096,348333774246912,66605,0,0,0,157618425,192015,0,0,0,61274,2187052555,511078
MULTIVAR,test,2,2048,204,4096,348336122431633,606018133,0,0,0,164283038,182336,0,0,0,12811,799905118,271795
MULTIVAR,test,2,2048,204,4096,348337707720924,4551415687,0,0,0,121437379,270621,0,0,0,8542,1102049115,270208
MULTIVAR,test,2,2048,204,4096,348343494190258,6549584034,0,0,0,192668245,245587,0,0,0,17118,986347839,302231
MULTIVAR,test,2,2048,204,4096,348351270426959,1165734481,0,0,0,251433178,392470,0,0,0,3809,513056351,191436
MULTIVAR,test,2,2048,204,4096,348353205759831,4297637788,0,0,0,168129582,214691,0,0,0,142073,2996242121,705798
MULTIVAR,test,2,2048,204,4096,348360673097098,62301,0,0,0,167358527,219074,0,0,0,68658,1882542065,486078
MULTIVAR,test,2,2048,204,4096,348362734216103,70233,0,0,0,216492076,357784,0,0,0,4676,426105021,188658
MULTIVAR,test,2,2048,204,4096,348363391766223,67418,0,0,0,224787995,369247,0,0,0,15031,977381329,309363
MULTIVAR,test,2,2048,204,4096,348364605326118,69171,0,0,0,116485518,335778,0,0,0,4856,420507924,188574
MULTIVAR,test,2,2048,204,4096,348365156132903,143885010,0,0,0,189952468,390937,0,0,0,21439,1048714794,323123
MULTIVAR,test,2,2048,204,4096,348366552050980,5916577915,0,0,0,121737086,148977,0,0,0,151185,2214411988,553465
MULTIVAR,test,2,2048,204,4096,348374818263750,1229644173,0,0,0,249311113,380122,0,0,0,117490,2746671194,602159
MULTIVAR,test,2,2048,204,4096,348379049115777,63806,0,0,0,99107461,152305,0,0,0,29458,1911114322,420890
MULTIVAR,test,2,2048,204,4096,348381076062830,63965,0,0,0,300452729,12610484,0,0,0,5562,507979213,187080
MULTIVAR,test,2,2048,204,4096,348381911944537,70433,0,0,0,128969734,263557,0,0,0,4232,452434886,188576
MULTIVAR,test,2,2048,204,4096,348382498667565,66042,0,0,0,174318029,422965,0,0,0,5585,699484652,209319
MULTIVAR,test,2,2048,204,4096,348383380305587,82117,0,0,0,108043836,222559,0,0,0,9874,664190975,250916
MULTIVAR,test,2,2048,204,4096,348384157693502,3016670238,0,0,0,139725341,237700,0,0,0,11354,1673859665,402438
MULTIVAR,test,2,2048,204,4096,348388994070120,192143693,0,0,0,116180048,196566,0,0,0,140193,2852770418,688996
MULTIVAR,test,2,2048,204,4096,348392160315246,888850765,0,0,0,245809700,358228,0,0,0,24088,1748112068,420278
MULTIVAR,test,2,2048,204,4096,348395050941562,2091702489,0,0,0,239365368,297716,0,0,0,4556,487430157,187172
MULTIVAR,test,2,2048,204,4096,348397880967600,872734671,0,0,0,257193631,360083,0,0,0,33597,1610058251,418789
MULTIVAR,test,2,2048,204,4096,348400626170573,6615379505,0,0,0,262878220,265770,0,0,0,4133,490757040,187120
MULTIVAR,test,2,2048,204,4096,348408055812544,693876948,0,0,0,257880604,299783,0,0,0,4144,502496381,187104
